CT573103.4	1.29549184965089	1.10294851773294e-06	0.066	2.48148148148148
CT573476.1	1.03262686935568	1.0515099015585e-07	0.09	2.33333333333333
CT956002.2	1.23849395757954	1.531469825134e-15	0.147	2.34920634920635
CT990561.1	-2.67497109192062	8.57295769551466e-10	0.074	0.460122699386503
ctnna2	-2.4055424878165	1.72360316046186e-23	0.088	0.370833333333333
ctps1a	1.11446372079826	2.09128615583254e-65	0.619	1.86746987951807
ctu2	0.696795786854565	2.48802270653991e-05	0.148	1.75294117647059
CU075735.2	1.66072167286384	2.20126098535999e-05	0.052	2.65
CU302200.1	0.860450251961353	5.60129971439036e-09	0.112	2.2156862745098
CU469526.1	1.01668790256132	0.00211724608199391	0.061	2.13793103448276
CU639469.1	-1.57641184849778	2.04238362657705e-12	0.086	0.446153846153846
CU672227.1	0.923695716728452	0.00226250791557247	0.053	2.34782608695652
CU855889.2	1.96442062655087	8.82213778509736e-12	0.051	3.71428571428571
CU855930.2	1.82236972144431	4.34894118052321e-70	0.335	2.92173913043478
cux2b	1.65664963347902	7.41846497263278e-38	0.174	3.30188679245283
cx43	3.46163655655407	2.15428620155712e-226	0.327	10.25
cxxc4	3.2281361467922	1.21483388130424e-79	0.139	8.23529411764706
cyfip2	-0.860074080834815	5.64260629591003e-09	0.169	0.613718411552347
cyp26c1	-2.40414936418843	3.01972634371231e-13	0.053	0.348387096774194
dachd	2.37633355356728	7.02185839787556e-161	0.39	4.8875
dact2	2.03047846912738	2.67181544869089e-17	0.061	4.13333333333333
dalrd3	1.13560102828165	2.11047938333339e-05	0.066	2.31034482758621
dap3	0.925500004694138	4.18022097252417e-05	0.096	1.97959183673469
dars2	1.06858094140762	0.00124714097730197	0.061	2.21428571428571
dazap1	0.824746522636913	2.59011163139788e-07	0.145	1.87179487179487
dbi	0.563172375162212	0.000964295794617158	0.197	1.53488372093023
dcaf13	0.919734396979668	1.8475002858467e-06	0.129	1.91176470588235
dcaf17	0.832803941320844	0.000244463952892179	0.092	1.97872340425532
dclk2a	2.05105742686017	1.10711728066007e-147	0.489	3.60294117647059
ddr1	-3.16123807356209	6.71018401727427e-106	0.094	0.198744769874477
ddx10	1.00074418688622	9.01483271379901e-21	0.263	2
ddx18	0.911197967231598	4.94333476634325e-63	0.741	1.58208955223881
ddx21	1.07383564305597	4.30836321543725e-30	0.321	2.07741935483871
ddx24	1.1255537412657	1.18620245192987e-28	0.291	2.14705882352941
ddx27	1.09745756621162	3.32109445418759e-42	0.459	1.89300411522634
ddx31	2.10458290880222	4.3816428689173e-100	0.347	3.625
ddx43	0.815309074688188	0.000205361781313647	0.107	1.89473684210526
ddx49	0.875165036747118	5.89573948438479e-05	0.09	2.06818181818182
ddx51	1.11580678354042	1.52810994174386e-36	0.342	2.17088607594937
ddx54	1.13118954549633	7.69741865946197e-14	0.158	2.14864864864865
ddx55	1.03022289128463	1.45166002460083e-06	0.08	2.31428571428571
ddx56	0.910039679858048	7.3300561371639e-10	0.169	1.91011235955056
dennd2da	-2.01186036067576	1.71869064018914e-15	0.056	0.335294117647059
dennd5b	-1.29368423841016	1.53605191550201e-32	0.271	0.581196581196581
denr	0.735341260513435	1.28854569244721e-05	0.208	1.57142857142857
dgkh	0.775766407489713	1.98075880912082e-18	0.367	1.69585253456221
dgkza	0.812344530948035	6.70726948063251e-11	0.195	1.88461538461538
dhps	0.902048452291579	6.29688269823831e-07	0.13	1.92647058823529
dhx16	0.647847797287671	1.00262113267622e-07	0.269	1.5606936416185
dhx32a	1.36650896752679	1.74075142180249e-06	0.064	2.5
dhx37	0.872044581610507	3.23681981980083e-24	0.374	1.78571428571429
dimt1l	1.34978290829549	5.11958473273296e-13	0.12	2.37254901960784
dip2cb	0.989667989065548	2.30633100985261e-06	0.085	2.20512820512821
dis3	0.580295614908487	1.2998359573503e-05	0.262	1.52023121387283
dixdc1b	-0.963417698668957	1.08761850841209e-05	0.108	0.573684210526316
dkc1	1.10880219189328	3.10000681578226e-61	0.549	2
dla	-2.57570942174859	3.4338261576381e-33	0.111	0.373333333333333
dlc	2.33316683675055	1.79506222319163e-83	0.182	6.1
dld	-1.42042257987925	0.000396630660929888	0.075	0.546762589928057
dlg3	0.835099845338283	1.8760071212597e-06	0.194	1.65254237288136
dmxl2	1.03345021974394	5.35090935859008e-06	0.08	2.25
dnaja3a	0.924733799209482	8.62946694164822e-12	0.161	2.0506329113924
dnaja3b	1.05127774719068	0.00539233703461692	0.057	2.14814814814815
dnajc15	0.639082225510046	0.00239153030089169	0.137	1.66265060240964
dnajc2	0.726335085477344	0.0085788542281858	0.128	1.63291139240506
dnajc5ab	0.562031203990928	3.55949463556803e-07	0.271	1.57225433526012
dnmt3ba	1.24633104791262	7.91114031350071e-66	0.578	1.8983606557377
dnmt3bb.1	1.98688647228237	1.51004603228396e-132	0.454	3.5546875
dnttip2	1.00834750484263	3.24285027954532e-11	0.21	1.81896551724138
doc2d	2.05825073802743	1.05590552912345e-20	0.074	4.16666666666667
dock11	0.879088298242261	5.45024034022325e-15	0.239	1.875
DOCK4	-1.3646136016054	0.00345246421047689	0.062	0.529411764705882
dohh	0.883402662184927	1.89591806221813e-09	0.175	1.87234042553191
dph1	0.790867276062397	9.65686741161636e-23	0.397	1.74561403508772
dph2	1.53599145150465	3.33847588179948e-17	0.123	2.63829787234043
